,complains,age_group,tariff_plan,status,churn,frequency_of_sms_log,charge_amount_log,customer_value_sqrt,seconds_of_use_sqrt,frequency_of_use_sqrt,distinct_called_numbers_sqrt
204,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11.414683526055375,48.093658625644196,7.483314773547883,5.385164807134504
205,0.0,3.0,1.0,1.0,0.0,3.1354942159291497,0.0,15.459624833740307,60.78651166171653,8.94427190999916,4.898979485566356
206,0.0,3.0,1.0,1.0,0.0,5.62040086571715,0.0,34.535199434779585,47.74934554525329,6.082762530298219,3.7416573867739413
207,0.0,3.0,1.0,1.0,0.0,4.90527477843843,0.6931471805599453,30.035978425881186,95.05261700763425,10.908712114635714,6.244997998398398
208,0.0,3.0,1.0,1.0,0.0,0.0,0.0,23.5457002444183,117.01709276853532,12.922847983320086,6.324555320336759
209,0.0,3.0,1.0,1.0,0.0,0.0,0.0,13.440238093129153,66.59579566308972,9.0,4.58257569495584
210,0.0,2.0,1.0,1.0,0.0,0.0,0.0,16.336921374604213,76.40680597957227,9.643650760992955,2.8284271247461903
211,0.0,3.0,1.0,2.0,0.0,0.0,0.0,9.402127418834526,46.45427859734774,7.211102550927978,3.605551275463989
212,0.0,3.0,1.0,1.0,0.0,3.8066624897703196,1.0986122886681098,28.059223082615812,122.71919165313956,14.933184523068078,5.291502622129181
213,0.0,3.0,1.0,1.0,0.0,6.161207321695077,0.0,44.873154558154255,54.909015653169384,5.0,2.0
214,0.0,2.0,1.0,1.0,0.0,4.948759890378168,0.0,36.487326566905395,124.1168803990819,13.416407864998739,5.0990195135927845
215,0.0,3.0,1.0,1.0,0.0,5.176149732573829,0.0,31.050925912120558,80.12490249604052,9.16515138991168,4.69041575982343
216,0.0,2.0,1.0,2.0,0.0,0.0,0.0,6.0261928279802,28.19574435974337,3.4641016151377544,2.6457513110645907
217,0.0,2.0,1.0,2.0,0.0,1.3862943611198906,0.0,6.510760324263211,25.099800796022265,3.4641016151377544,2.0
218,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,2.0,1.0,1.0,0.0,5.926926025970411,0.0,44.97649386068238,86.18584570566097,11.180339887498949,6.244997998398398
220,0.0,3.0,1.0,1.0,0.0,0.6931471805599453,0.0,21.574985515638243,106.70051546267244,12.328828005937952,6.557438524302
221,0.0,2.0,1.0,1.0,0.0,4.59511985013459,0.0,27.25793462461894,81.47392220827471,8.54400374531753,5.744562646538029
222,0.0,2.0,1.0,2.0,1.0,1.9459101490553132,0.0,8.270429251254134,29.58039891549808,6.708203932499369,3.605551275463989
223,0.0,4.0,1.0,1.0,0.0,0.0,2.0794415416798357,16.16013613804042,101.75952043912157,9.539392014169456,6.164414002968976
224,1.0,2.0,1.0,1.0,1.0,2.833213344056216,0.0,18.29016128961142,75.7495874576225,9.797958971132712,4.47213595499958
225,0.0,3.0,1.0,1.0,0.0,0.0,0.0,10.545141061171254,52.53570214625479,4.47213595499958,3.1622776601683795
226,1.0,3.0,1.0,2.0,1.0,0.0,0.0,10.860939185908371,53.94441583704471,6.244997998398398,3.4641016151377544
227,0.0,3.0,1.0,2.0,1.0,3.2188758248682006,0.0,13.6088206689632,46.776062254106,6.48074069840786,5.196152422706632
228,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
229,0.0,3.0,1.0,1.0,0.0,0.0,0.0,8.027452896155792,39.84971769034255,4.795831523312719,1.4142135623730951
230,0.0,4.0,1.0,1.0,0.0,1.6094379124341003,0.0,13.416407864998739,81.88406438373708,9.746794344808963,4.242640687119285
231,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0.0,2.0,1.0,1.0,0.0,0.0,1.0986122886681098,27.025820986604643,126.47134062703692,15.362291495737216,8.717797887081348
234,0.0,2.0,2.0,1.0,0.0,5.568344503761097,1.0986122886681098,38.593457994846744,82.97590011563598,10.677078252031311,5.385164807134504
235,0.0,2.0,1.0,1.0,0.0,0.0,0.0,12.93483668238606,60.315835400000886,8.94427190999916,4.898979485566356
236,0.0,3.0,1.0,2.0,0.0,3.367295829986474,0.0,13.307140940111816,39.81205847478876,6.48074069840786,4.0
237,0.0,2.0,1.0,1.0,0.0,5.111987788356544,0.0,29.432889766382097,51.96152422706632,7.14142842854285,4.358898943540674
238,0.0,2.0,2.0,1.0,0.0,5.214935757608986,0.0,29.67498946924834,35.14256678161116,5.830951894845301,2.6457513110645907
239,0.0,4.0,1.0,1.0,0.0,3.044522437723423,0.0,9.387491677759293,38.57460304397182,6.082762530298219,8.0
240,0.0,2.0,1.0,2.0,0.0,0.0,0.0,5.379126323112332,24.899799195977465,4.795831523312719,1.7320508075688772
241,0.0,4.0,1.0,2.0,0.0,2.4849066497880004,0.0,5.244044240850758,0.0,0.0,0.0
242,0.0,2.0,1.0,1.0,0.0,2.302585092994046,0.0,9.663074045043844,33.83784863137726,5.477225575051661,3.0
243,0.0,3.0,1.0,1.0,0.0,0.0,0.0,11.320777358467925,56.08029957123981,7.681145747868608,4.358898943540674
244,0.0,2.0,1.0,1.0,0.0,2.9444389791664403,0.0,12.4400562699692,40.18706259482024,4.898979485566356,3.1622776601683795
245,0.0,1.0,2.0,1.0,0.0,4.330733340286331,0.0,27.701263509089255,79.45438943192504,11.789826122551595,6.164414002968976
246,0.0,4.0,1.0,1.0,0.0,4.1588830833596715,0.0,19.5716631894175,94.09038208021052,13.0,6.0
247,0.0,3.0,1.0,1.0,0.0,3.091042453358316,1.0986122886681098,14.022838514366482,52.65928218272634,6.557438524302,3.872983346207417
248,0.0,3.0,1.0,1.0,0.0,5.327876168789581,0.0,31.52649679238085,65.6505902486794,6.164414002968976,2.449489742783178
249,0.0,3.0,1.0,1.0,1.0,0.0,0.0,7.54983443527075,37.52332607858744,4.123105625617661,1.7320508075688772
250,0.0,3.0,1.0,1.0,0.0,3.044522437723423,0.6931471805599453,16.384138671288156,68.044103344816,9.0,4.795831523312719
251,0.0,3.0,1.0,2.0,0.0,3.1354942159291497,0.0,10.569768209379049,24.041630560342615,3.872983346207417,3.1622776601683795
252,0.0,3.0,1.0,1.0,0.0,5.926926025970411,0.6931471805599453,40.09139558558669,52.08646657242167,8.366600265340756,5.477225575051661
253,0.0,1.0,1.0,1.0,0.0,2.833213344056216,0.6931471805599453,18.367634578246594,66.76825593049439,8.717797887081348,6.4031242374328485
254,0.0,2.0,1.0,1.0,0.0,2.8903717578961645,0.6931471805599453,14.10478642163716,51.507281038703645,8.246211251235321,6.244997998398398
255,0.0,3.0,1.0,1.0,0.0,3.871201010907891,1.0986122886681098,18.79042309262886,63.52164985262898,9.591663046625438,5.830951894845301
256,0.0,3.0,1.0,1.0,0.0,5.707110264748875,0.6931471805599453,36.149135535998646,51.18593556827891,7.0,4.898979485566356
257,0.0,3.0,1.0,1.0,0.0,5.075173815233827,1.3862943611198906,31.87851941354868,96.82458365518542,11.445523142259598,7.0
258,0.0,3.0,1.0,1.0,0.0,2.772588722239781,0.6931471805599453,25.069503385587836,118.46096403457132,13.379088160259652,7.0710678118654755
259,0.0,3.0,1.0,1.0,0.0,2.8903717578961645,1.0986122886681098,16.208639671483848,69.10137480542626,9.643650760992955,5.5677643628300215
260,0.0,3.0,1.0,1.0,0.0,3.1354942159291497,0.6931471805599453,18.420640596895645,78.60025445251433,10.246950765959598,4.242640687119285
261,1.0,3.0,1.0,2.0,0.0,3.1780538303479458,0.0,13.945608627808253,49.9799959983992,8.0,4.795831523312719
262,0.0,3.0,1.0,1.0,0.0,4.248495242049359,1.6094379124341003,30.023324266310016,124.09673645990857,15.329709716755891,6.164414002968976
263,0.0,3.0,1.0,1.0,0.0,6.212606095751519,1.0986122886681098,46.126781808402804,57.92236183029832,6.082762530298219,3.7416573867739413
264,0.0,2.0,1.0,1.0,0.0,5.111987788356544,0.6931471805599453,38.20556242224423,125.47908192204787,13.856406460551018,6.0
265,0.0,3.0,1.0,1.0,0.0,5.308267697401205,1.0986122886681098,32.83656498478487,82.21921916437786,9.797958971132712,5.656854249492381
266,0.0,2.0,1.0,2.0,0.0,2.772588722239781,0.0,10.93869279210272,33.689761055846034,4.898979485566356,4.123105625617661
267,0.0,3.0,1.0,2.0,0.0,3.367295829986474,0.0,12.319090875547595,31.144823004794873,4.898979485566356,3.7416573867739413
268,0.0,2.0,1.0,2.0,1.0,2.772588722239781,0.0,8.92468486838611,16.1245154965971,3.1622776601683795,2.449489742783178
269,0.0,3.0,1.0,1.0,0.0,5.991464547107982,0.6931471805599453,43.72870910511766,88.13625814612281,11.704699910719626,7.0
270,0.0,4.0,1.0,1.0,0.0,3.295836866004329,1.0986122886681098,19.032209540670785,108.28203913853858,12.806248474865697,7.280109889280518
271,0.0,2.0,1.0,1.0,0.0,4.820281565605037,1.0986122886681098,29.518384102115075,83.5344240418284,9.219544457292887,6.557438524302
272,1.0,3.0,1.0,2.0,1.0,3.4657359027997265,0.0,13.224220203853232,34.85685011586675,7.54983443527075,4.795831523312719
273,0.0,5.0,2.0,1.0,0.0,2.833213344056216,2.302585092994046,13.637081799270693,103.41663309158736,10.14889156509222,6.928203230275509
274,0.0,2.0,1.0,1.0,0.0,3.7376696182833684,1.0986122886681098,21.514413773096397,77.9615289742319,10.392304845413264,5.477225575051661
275,0.0,3.0,1.0,1.0,0.0,2.772588722239781,0.6931471805599453,13.611759621738845,55.67764362830022,5.656854249492381,4.47213595499958
276,1.0,3.0,1.0,2.0,1.0,3.2188758248682006,0.0,15.100993344810135,57.0087712549569,7.14142842854285,4.69041575982343
277,1.0,4.0,1.0,2.0,1.0,3.912023005428146,0.0,13.67662239004938,50.27922035990614,7.3484692283495345,6.082762530298219
278,0.0,3.0,1.0,2.0,1.0,2.772588722239781,0.0,8.729261137118078,19.82422760159901,3.4641016151377544,2.8284271247461903
279,0.0,4.0,1.0,1.0,0.0,2.772588722239781,0.6931471805599453,9.304568770233256,43.9089968002003,5.916079783099616,3.4641016151377544
280,0.0,5.0,1.0,1.0,0.0,3.4011973816621555,1.0986122886681098,12.279250791477468,83.93449827097318,10.344080432788601,5.291502622129181
281,0.0,4.0,1.0,2.0,1.0,3.2188758248682006,0.0,9.089829481348922,29.79932885150268,4.123105625617661,3.1622776601683795
282,0.0,5.0,1.0,1.0,0.0,2.995732273553991,1.0986122886681098,6.138403701289122,24.454038521274967,3.7416573867739413,2.8284271247461903
283,1.0,2.0,1.0,1.0,0.0,2.772588722239781,1.6094379124341003,28.526040734739198,127.80845042484475,15.748015748023622,9.273618495495704
284,1.0,3.0,2.0,1.0,0.0,5.659482215759621,1.6094379124341003,37.9214978607122,85.0,11.224972160321824,6.244997998398398
285,0.0,3.0,1.0,1.0,0.0,2.8903717578961645,0.6931471805599453,15.192103211866355,63.071388124885914,9.591663046625438,5.830951894845301
286,0.0,3.0,1.0,2.0,0.0,3.9889840465642745,0.0,17.06341114783325,43.87482193696061,7.3484692283495345,5.0990195135927845
287,0.0,2.0,1.0,1.0,0.0,5.25227342804663,0.6931471805599453,31.537834421532498,55.136195008360886,7.937253933193772,5.385164807134504
288,0.0,3.0,2.0,1.0,0.0,5.342334251964811,1.0986122886681098,29.947287022366485,39.68626966596886,6.782329983125268,4.123105625617661
289,0.0,5.0,1.0,1.0,0.0,3.828641396489095,0.6931471805599453,9.780337417492303,42.7551166528639,7.0,8.602325267042627
290,0.0,3.0,1.0,2.0,0.0,3.258096538021482,0.0,11.823705003085962,30.983866769659336,5.916079783099616,3.605551275463989
291,0.0,4.0,1.0,2.0,0.0,3.6109179126442243,0.0,10.845505981741931,32.93933818400121,4.47213595499958,3.0
292,0.0,2.0,1.0,1.0,0.0,3.5553480614894135,0.6931471805599453,14.890097380474044,38.535697735995385,6.48074069840786,4.358898943540674
293,0.0,3.0,1.0,1.0,0.0,3.1780538303479458,0.6931471805599453,15.304901175767194,59.033888572581766,8.426149773176359,5.385164807134504
294,0.0,3.0,1.0,1.0,0.0,3.784189633918261,0.6931471805599453,15.863164879682742,44.21538193886829,6.0,4.47213595499958
295,0.0,2.0,2.0,1.0,0.0,4.61512051684126,1.0986122886681098,27.49872724327437,81.5659242576212,12.288205727444508,6.928203230275509
296,0.0,5.0,1.0,1.0,0.0,4.48863636973214,0.6931471805599453,16.510905486980416,95.88013350011565,13.45362404707371,6.782329983125268
297,0.0,3.0,1.0,1.0,0.0,3.8501476017100584,1.6094379124341003,17.627251629224563,55.794264938253285,7.416198487095663,5.0
298,0.0,3.0,1.0,1.0,0.0,5.442417710521793,1.0986122886681098,33.28663395418648,68.19090848492928,7.0710678118654755,4.0
299,1.0,3.0,1.0,1.0,1.0,2.772588722239781,1.0986122886681098,11.44901742508937,41.80908992073375,5.385164807134504,3.605551275463989
300,0.0,2.0,1.0,1.0,0.0,0.0,0.0,13.700182480536528,64.10928169929842,7.810249675906654,3.3166247903554
301,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,0.0,2.0,1.0,1.0,0.0,5.84354441703136,0.0,40.6070806633523,46.82947789587238,7.0710678118654755,4.242640687119285
303,0.0,1.0,1.0,1.0,0.0,0.0,0.0,14.821268501717388,62.75348595894893,7.483314773547883,5.385164807134504
304,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.952396997917853,46.184412955021955,6.928203230275509,5.196152422706632
305,0.0,2.0,1.0,1.0,0.0,2.8903717578961645,0.0,15.42449350870232,59.28743543112655,8.48528137423857,4.69041575982343
306,0.0,3.0,1.0,1.0,0.0,5.602118820879701,0.0,34.13444008622377,45.8257569495584,5.385164807134504,3.4641016151377544
307,0.0,3.0,1.0,1.0,0.0,4.867534450455582,0.6931471805599453,29.574313178838153,94.10100955887773,10.535653752852738,6.082762530298219
308,0.0,3.0,1.0,1.0,0.0,0.0,0.0,23.385465571589545,116.24543001770004,12.609520212918492,6.164414002968976
309,0.0,3.0,1.0,1.0,0.0,0.0,0.0,13.157507362718821,65.23036102920173,8.54400374531753,4.358898943540674
310,0.0,2.0,1.0,1.0,0.0,0.0,0.0,16.075913659882602,75.21967827636595,9.219544457292887,2.449489742783178
311,0.0,3.0,1.0,2.0,0.0,0.0,0.0,8.993330862366847,44.474711915874174,6.6332495807108,3.3166247903554
312,0.0,3.0,1.0,1.0,0.0,3.6888794541139363,1.0986122886681098,27.564469884254983,121.98360545581525,14.66287829861518,5.0990195135927845
313,0.0,3.0,1.0,1.0,0.0,6.150602768446279,0.0,44.56545747549328,53.24471804789655,4.123105625617661,1.4142135623730951
314,0.0,2.0,1.0,1.0,0.0,4.912654885736052,0.0,36.060574038692174,123.38962679253066,13.114877048604,4.898979485566356
315,0.0,3.0,1.0,1.0,0.0,5.147494476813453,0.0,30.604574821421714,78.99367063252599,8.717797887081348,4.47213595499958
316,0.0,2.0,1.0,2.0,0.0,0.0,0.0,5.277783625727754,24.79919353527449,2.0,2.23606797749979
317,0.0,2.0,1.0,2.0,0.0,0.0,0.0,4.519955751995809,21.213203435596427,2.0,1.4142135623730951
318,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
319,0.0,2.0,1.0,1.0,0.0,5.91350300563827,0.0,44.630986993343534,85.13518661517105,10.816653826391969,6.082762530298219
320,0.0,3.0,1.0,1.0,0.0,0.0,0.0,21.306337085477644,105.8536725862641,12.0,6.4031242374328485
321,0.0,2.0,1.0,1.0,0.0,4.543294782270004,0.0,26.683983960420903,80.36168241145776,8.06225774829855,5.5677643628300215
322,1.0,2.0,1.0,2.0,1.0,0.6931471805599453,0.0,6.118823416311342,26.362852652928137,6.082762530298219,3.3166247903554
323,0.0,4.0,1.0,1.0,0.0,0.0,2.0794415416798357,16.014056325615943,100.87120500916008,9.1104335791443,6.0
324,1.0,2.0,1.0,1.0,1.0,2.4849066497880004,0.0,17.423260314877925,74.55199527846321,9.38083151964686,4.242640687119285
325,0.0,3.0,1.0,1.0,0.0,0.0,0.0,10.182337649086284,50.79370039680118,3.4641016151377544,2.8284271247461903
326,0.0,2.0,1.0,2.0,1.0,0.0,0.0,11.14652412189558,52.24940191045253,5.5677643628300215,3.1622776601683795
327,1.0,3.0,1.0,2.0,1.0,2.995732273553991,0.0,12.55706972187381,44.81071300481616,5.830951894845301,5.0
328,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
329,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,0.0,4.0,1.0,1.0,0.0,0.0,0.0,12.856904759700136,80.77747210701756,9.327379053088816,4.0
331,1.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
332,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
333,0.0,2.0,1.0,1.0,0.0,0.0,1.0986122886681098,26.868848133107605,125.75770354137356,15.0996688705415,8.602325267042627
334,0.0,2.0,2.0,1.0,0.0,5.54907608489522,1.0986122886681098,38.190247446174006,81.88406438373708,10.295630140987,5.196152422706632
335,0.0,2.0,1.0,1.0,0.0,0.0,0.0,12.603570922560003,58.80476171195663,8.48528137423857,4.69041575982343
336,0.0,3.0,1.0,2.0,0.0,3.1780538303479458,0.0,12.229472596968359,37.48332962798263,5.830951894845301,3.7416573867739413
337,0.0,2.0,1.0,1.0,0.0,5.081404364984463,0.0,28.90216254884745,50.19960159204453,6.557438524302,4.123105625617661
338,0.0,2.0,2.0,1.0,0.0,5.187385805840755,0.0,29.14867063864148,32.48076353782343,5.0990195135927845,2.23606797749979
339,0.0,4.0,1.0,1.0,0.0,2.772588722239781,0.0,8.421698166047035,36.16628264005025,5.385164807134504,7.874007874011811
340,0.0,2.0,1.0,2.0,0.0,0.0,0.0,4.524930938699507,20.97617696340303,3.872983346207417,1.0
341,0.0,4.0,1.0,2.0,0.0,1.9459101490553132,0.0,3.872983346207417,0.0,0.0,0.0
342,0.0,2.0,1.0,1.0,0.0,1.6094379124341003,0.0,7.900316449358216,31.064449134018133,4.69041575982343,2.6457513110645907
343,0.0,3.0,1.0,1.0,0.0,0.0,0.0,10.983624174196784,54.45181356024793,7.14142842854285,4.123105625617661
344,0.0,2.0,1.0,1.0,0.0,2.6390573296152584,0.0,11.126320146391619,37.881393849751625,4.0,2.8284271247461903
345,0.0,1.0,2.0,1.0,0.0,4.2626798770413155,0.0,27.009627913023902,78.31347265956222,11.445523142259598,6.0
346,0.0,4.0,1.0,1.0,0.0,4.07753744390572,0.0,19.127205755154097,93.1289428695505,12.68857754044952,5.830951894845301
347,0.0,3.0,1.0,1.0,0.0,2.833213344056216,1.0986122886681098,13.004614565607087,50.92150822589606,5.916079783099616,3.605551275463989
348,0.0,3.0,1.0,1.0,0.0,5.303304908059076,0.0,31.086974764360715,64.26507605223851,5.477225575051661,2.0
349,1.0,2.0,1.0,1.0,1.0,0.0,0.0,7.460898069267532,35.04283093587046,3.0,1.0
350,0.0,3.0,1.0,1.0,0.0,2.833213344056216,0.0,15.784802817900514,67.45368781616021,8.888194417315589,4.69041575982343
351,0.0,2.0,1.0,2.0,0.0,2.9444389791664403,0.0,10.19779387907012,22.315913604421397,3.605551275463989,3.0
352,0.0,3.0,1.0,1.0,0.0,5.916202062607435,0.0,39.85021957279533,51.31276644267,8.246211251235321,5.385164807134504
353,0.0,1.0,1.0,1.0,0.0,2.5649493574615367,0.0,17.631222305898138,66.16645675869307,8.602325267042627,6.324555320336759
354,0.0,1.0,1.0,1.0,0.0,2.6390573296152584,0.0,14.718865445407129,50.724747411889595,8.12403840463596,6.164414002968976
355,0.0,3.0,1.0,1.0,0.0,3.784189633918261,0.6931471805599453,18.270194306574847,62.8887907341205,9.486832980505138,5.744562646538029
356,0.0,3.0,1.0,1.0,0.0,5.6937321388027,0.0,35.88147154173028,50.39841267341661,6.855654600401044,4.795831523312719
357,0.0,3.0,1.0,1.0,0.0,5.049856007249537,1.0986122886681098,31.574673394985417,96.41058033224361,11.357816691600547,6.928203230275509
358,0.0,3.0,1.0,1.0,0.0,2.4849066497880004,0.0,24.68197723035981,118.12281744015421,13.30413469565007,7.0
359,0.0,3.0,1.0,1.0,0.0,2.6390573296152584,0.6931471805599453,15.602563891873668,68.5200700525036,9.539392014169456,5.477225575051661
360,0.0,3.0,1.0,1.0,0.0,2.9444389791664403,0.0,17.88966181905069,78.08969202141856,10.14889156509222,4.123105625617661
361,0.0,3.0,1.0,2.0,0.0,2.995732273553991,0.0,13.236313686219438,49.17316341257699,7.874007874011811,4.69041575982343
362,0.0,3.0,1.0,1.0,0.0,4.189654742026425,1.3862943611198906,29.700505046210914,123.77398757412641,15.264337522473747,6.082762530298219
363,0.0,3.0,1.0,1.0,0.0,6.20455776256869,0.6931471805599453,45.917316994789665,57.227615711297986,5.916079783099616,3.605551275463989
364,0.0,2.0,1.0,1.0,0.0,5.087596335232384,0.0,37.92064081737016,125.15989773086265,13.784048752090222,5.916079783099616
365,0.0,3.0,1.0,1.0,0.0,5.288267030694535,0.6931471805599453,32.54166559965854,81.7312669668102,9.695359714832659,5.5677643628300215
366,0.0,2.0,1.0,2.0,0.0,2.4849066497880004,0.0,9.897727011794172,32.48076353782343,4.69041575982343,4.0
367,0.0,3.0,1.0,2.0,0.0,3.2188758248682006,0.0,11.509995655950526,29.832867780352597,4.69041575982343,3.605551275463989
368,0.0,2.0,1.0,2.0,1.0,2.4849066497880004,0.0,7.6131465242697125,13.416407864998739,2.8284271247461903,2.23606797749979
369,0.0,2.0,1.0,1.0,0.0,5.981414211254481,0.0,46.1468850519729,87.68124086713189,11.61895003862225,6.928203230275509
370,0.0,4.0,1.0,1.0,0.0,3.1354942159291497,0.6931471805599453,18.712963421115322,107.91200118615167,12.727922061357855,7.211102550927978
371,0.0,2.0,1.0,1.0,0.0,4.787491742782046,0.6931471805599453,29.14867063864148,83.05419917138447,9.1104335791443,6.48074069840786
372,1.0,2.0,1.0,2.0,1.0,3.332204510175204,0.0,13.230646242719969,33.689761055846034,7.416198487095663,4.69041575982343
373,0.0,5.0,1.0,1.0,0.0,2.5649493574615367,2.1972245773362196,13.369367973094315,103.02912209661888,10.04987562112089,6.855654600401044
374,0.0,2.0,1.0,1.0,0.0,3.6375861597263857,0.6931471805599453,21.004285277057157,77.44675590365293,10.295630140987,5.385164807134504
375,0.0,3.0,1.0,1.0,0.0,2.4849066497880004,0.0,12.884098726725126,54.954526656136345,5.477225575051661,4.358898943540674
376,1.0,3.0,1.0,2.0,1.0,3.044522437723423,0.0,14.44852933692561,56.302753041036986,7.0,4.58257569495584
377,1.0,3.0,1.0,2.0,1.0,3.828641396489095,0.0,16.73320053068151,49.47726750741192,7.211102550927978,6.0
378,1.0,3.0,1.0,2.0,1.0,2.4849066497880004,0.0,7.544534445544006,17.69180601295413,3.1622776601683795,2.6457513110645907
379,0.0,3.0,1.0,1.0,0.0,2.4849066497880004,0.0,10.919706955774958,42.988370520409354,5.744562646538029,3.3166247903554
380,0.0,5.0,1.0,1.0,0.0,3.258096538021482,0.6931471805599453,11.981235328629515,83.45657553482529,10.246950765959598,5.196152422706632
381,0.0,4.0,1.0,2.0,1.0,3.044522437723423,0.0,8.400892809695884,28.42534080710379,3.872983346207417,3.0
