,complains,charge_amount,seconds_of_use,frequency_of_use,frequency_of_sms,distinct_called_numbers,age_group,tariff_plan,status,customer_value,churn
295,0.0,2.0,6653.0,151.0,100.0,48.0,2.0,2.0,1.0,756.18,0.0
296,0.0,1.0,9193.0,181.0,88.0,46.0,5.0,1.0,1.0,272.61,0.0
297,0.0,4.0,3113.0,55.0,46.0,25.0,3.0,1.0,1.0,310.72,0.0
298,0.0,2.0,4650.0,50.0,230.0,16.0,3.0,1.0,1.0,1108.0,0.0
299,1.0,2.0,1748.0,29.0,15.0,13.0,3.0,1.0,1.0,131.08,1.0
300,0.0,0.0,4110.0,61.0,0.0,11.0,2.0,1.0,1.0,187.695,0.0
301,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
302,0.0,0.0,2193.0,50.0,344.0,18.0,2.0,1.0,1.0,1648.935,0.0
303,0.0,0.0,3938.0,56.0,0.0,29.0,1.0,1.0,1.0,219.67,0.0
304,0.0,0.0,2133.0,48.0,0.0,27.0,1.0,1.0,1.0,119.955,0.0
305,0.0,0.0,3515.0,72.0,17.0,22.0,2.0,1.0,1.0,237.915,0.0
306,0.0,0.0,2100.0,29.0,270.0,12.0,3.0,1.0,1.0,1165.16,0.0
307,0.0,1.0,8855.0,111.0,129.0,37.0,3.0,1.0,1.0,874.64,0.0
308,0.0,0.0,13513.0,159.0,0.0,38.0,3.0,1.0,1.0,546.88,0.0
309,0.0,0.0,4255.0,73.0,0.0,19.0,3.0,1.0,1.0,173.12,0.0
310,0.0,0.0,5658.0,85.0,0.0,6.0,2.0,1.0,1.0,258.435,0.0
311,0.0,0.0,1978.0,44.0,0.0,11.0,3.0,1.0,2.0,80.88,0.0
312,0.0,2.0,14880.0,215.0,39.0,26.0,3.0,1.0,1.0,759.8,0.0
313,0.0,0.0,2835.0,17.0,468.0,2.0,3.0,1.0,1.0,1986.08,0.0
314,0.0,0.0,15225.0,172.0,135.0,24.0,2.0,1.0,1.0,1300.365,0.0
315,0.0,0.0,6240.0,76.0,171.0,20.0,3.0,1.0,1.0,936.64,0.0
316,0.0,0.0,615.0,4.0,0.0,5.0,2.0,1.0,2.0,27.855,0.0
317,0.0,0.0,450.0,4.0,0.0,2.0,2.0,1.0,2.0,20.43,0.0
318,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0
319,0.0,0.0,7248.0,117.0,369.0,37.0,2.0,1.0,1.0,1991.925,0.0
320,0.0,0.0,11205.0,144.0,0.0,41.0,3.0,1.0,1.0,453.96,0.0
321,0.0,0.0,6458.0,65.0,93.0,31.0,2.0,1.0,1.0,712.035,0.0
322,1.0,0.0,695.0,37.0,1.0,11.0,2.0,1.0,2.0,37.44,1.0
323,0.0,7.0,10175.0,83.0,0.0,36.0,4.0,1.0,1.0,256.45,0.0
324,1.0,0.0,5558.0,88.0,11.0,18.0,2.0,1.0,1.0,303.57,1.0
325,0.0,0.0,2580.0,12.0,0.0,8.0,3.0,1.0,1.0,103.68,0.0
326,0.0,0.0,2730.0,31.0,0.0,10.0,2.0,1.0,2.0,124.245,1.0
327,1.0,0.0,2008.0,34.0,19.0,25.0,3.0,1.0,2.0,157.68,1.0
328,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0
329,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0
330,0.0,0.0,6525.0,87.0,0.0,16.0,4.0,1.0,1.0,165.3,0.0
331,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0
332,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0
333,0.0,2.0,15815.0,228.0,0.0,74.0,2.0,1.0,1.0,721.935,0.0
334,0.0,2.0,6705.0,106.0,256.0,27.0,2.0,2.0,1.0,1458.495,0.0
335,0.0,0.0,3458.0,72.0,0.0,22.0,2.0,1.0,1.0,158.85,0.0
336,0.0,0.0,1405.0,34.0,23.0,14.0,3.0,1.0,2.0,149.56,0.0
337,0.0,0.0,2520.0,43.0,160.0,17.0,2.0,1.0,1.0,835.335,0.0
338,0.0,0.0,1055.0,26.0,178.0,5.0,2.0,2.0,1.0,849.645,0.0
339,0.0,0.0,1308.0,29.0,15.0,62.0,4.0,1.0,1.0,70.925,0.0
340,0.0,0.0,440.0,15.0,0.0,1.0,2.0,1.0,2.0,20.475,0.0
341,0.0,0.0,0.0,0.0,6.0,0.0,4.0,1.0,2.0,15.0,0.0
342,0.0,0.0,965.0,22.0,4.0,7.0,2.0,1.0,1.0,62.415,0.0
343,0.0,0.0,2965.0,51.0,0.0,17.0,3.0,1.0,1.0,120.64,0.0
344,0.0,0.0,1435.0,16.0,13.0,8.0,2.0,1.0,1.0,123.795,0.0
345,0.0,0.0,6133.0,131.0,70.0,36.0,1.0,2.0,1.0,729.52,0.0
346,0.0,0.0,8673.0,161.0,58.0,34.0,4.0,1.0,1.0,365.85,0.0
347,0.0,2.0,2593.0,35.0,16.0,13.0,3.0,1.0,1.0,169.12,0.0
348,0.0,0.0,4130.0,30.0,200.0,4.0,3.0,1.0,1.0,966.4,0.0
349,1.0,0.0,1228.0,9.0,0.0,1.0,2.0,1.0,1.0,55.665,1.0
350,0.0,0.0,4550.0,79.0,16.0,22.0,3.0,1.0,1.0,249.16,0.0
351,0.0,0.0,498.0,13.0,18.0,9.0,2.0,1.0,2.0,103.995,0.0
352,0.0,0.0,2633.0,68.0,370.0,29.0,3.0,1.0,1.0,1588.04,0.0
353,0.0,0.0,4378.0,74.0,12.0,40.0,1.0,1.0,1.0,310.86,0.0
354,0.0,0.0,2573.0,66.0,13.0,38.0,1.0,1.0,1.0,216.645,0.0
355,0.0,1.0,3955.0,90.0,43.0,33.0,3.0,1.0,1.0,333.8,0.0
356,0.0,0.0,2540.0,47.0,296.0,23.0,3.0,1.0,1.0,1287.48,0.0
357,0.0,2.0,9295.0,129.0,155.0,48.0,3.0,1.0,1.0,996.96,0.0
358,0.0,0.0,13953.0,177.0,11.0,49.0,3.0,1.0,1.0,609.2,0.0
359,0.0,1.0,4695.0,91.0,13.0,30.0,3.0,1.0,1.0,243.44,0.0
360,0.0,0.0,6098.0,103.0,18.0,17.0,3.0,1.0,1.0,320.04,0.0
361,0.0,0.0,2418.0,62.0,19.0,22.0,3.0,1.0,2.0,175.2,0.0
362,0.0,3.0,15320.0,233.0,65.0,37.0,3.0,1.0,1.0,882.12,0.0
363,0.0,1.0,3275.0,35.0,494.0,13.0,3.0,1.0,1.0,2108.4,0.0
364,0.0,0.0,15665.0,190.0,161.0,35.0,2.0,1.0,1.0,1437.975,0.0
365,0.0,1.0,6680.0,94.0,197.0,31.0,3.0,1.0,1.0,1058.96,0.0
366,0.0,0.0,1055.0,22.0,11.0,16.0,2.0,1.0,2.0,97.965,0.0
367,0.0,0.0,890.0,22.0,24.0,13.0,3.0,1.0,2.0,132.48,0.0
368,0.0,0.0,180.0,8.0,11.0,5.0,2.0,1.0,2.0,57.96,1.0
369,0.0,0.0,7688.0,135.0,395.0,48.0,2.0,1.0,1.0,2129.535,0.0
370,0.0,1.0,11645.0,162.0,22.0,52.0,4.0,1.0,1.0,350.175,0.0
371,0.0,1.0,6898.0,83.0,119.0,42.0,2.0,1.0,1.0,849.645,0.0
372,1.0,0.0,1135.0,55.0,27.0,22.0,2.0,1.0,2.0,175.05,1.0
373,0.0,8.0,10615.0,101.0,12.0,47.0,5.0,1.0,1.0,178.74,0.0
374,0.0,1.0,5998.0,106.0,37.0,29.0,2.0,1.0,1.0,441.18,0.0
375,0.0,0.0,3020.0,30.0,11.0,19.0,3.0,1.0,1.0,166.0,0.0
376,1.0,0.0,3170.0,49.0,20.0,21.0,3.0,1.0,2.0,208.76,1.0
377,1.0,0.0,2448.0,52.0,45.0,36.0,3.0,1.0,2.0,280.0,1.0
378,1.0,0.0,313.0,10.0,11.0,7.0,3.0,1.0,2.0,56.92,1.0
379,0.0,0.0,1848.0,33.0,11.0,11.0,3.0,1.0,1.0,119.24,0.0
380,0.0,1.0,6965.0,105.0,25.0,27.0,5.0,1.0,1.0,143.55,0.0
381,0.0,0.0,808.0,15.0,20.0,9.0,4.0,1.0,2.0,70.575,1.0
382,0.0,1.0,518.0,12.0,15.0,7.0,5.0,1.0,1.0,30.45,0.0
383,1.0,3.0,16255.0,246.0,11.0,85.0,2.0,1.0,1.0,792.045,0.0
384,0.0,3.0,7145.0,124.0,282.0,38.0,2.0,2.0,1.0,1596.105,0.0
385,0.0,0.0,3898.0,90.0,13.0,33.0,2.0,1.0,1.0,237.96,0.0
386,0.0,0.0,1845.0,52.0,49.0,25.0,3.0,1.0,2.0,271.88,0.0
387,0.0,0.0,2960.0,61.0,186.0,28.0,2.0,1.0,1.0,972.945,0.0
388,1.0,1.0,1495.0,44.0,204.0,16.0,2.0,2.0,1.0,987.255,1.0
389,0.0,0.0,1748.0,47.0,41.0,73.0,4.0,1.0,1.0,147.375,0.0
390,0.0,0.0,880.0,33.0,21.0,12.0,2.0,1.0,2.0,135.585,0.0
391,0.0,0.0,1005.0,18.0,32.0,8.0,4.0,1.0,2.0,105.575,0.0
392,0.0,0.0,1405.0,40.0,30.0,18.0,2.0,1.0,1.0,200.025,0.0
393,0.0,0.0,3405.0,69.0,19.0,28.0,3.0,1.0,1.0,214.96,0.0
394,0.0,0.0,1875.0,34.0,39.0,19.0,2.0,1.0,1.0,261.405,0.0
395,0.0,1.0,6573.0,149.0,96.0,47.0,2.0,2.0,1.0,734.49,0.0
396,0.0,0.0,9113.0,179.0,84.0,45.0,4.0,1.0,1.0,442.3,0.0
397,0.0,3.0,3033.0,53.0,42.0,24.0,3.0,1.0,1.0,291.44,0.0
398,0.0,1.0,4570.0,48.0,226.0,15.0,3.0,1.0,1.0,1088.72,0.0
399,0.0,1.0,1668.0,27.0,11.0,12.0,3.0,1.0,1.0,111.8,1.0
400,0.0,0.0,4190.0,63.0,0.0,12.0,3.0,1.0,1.0,170.12,0.0
401,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
402,0.0,0.0,2273.0,52.0,348.0,19.0,3.0,1.0,1.0,1485.0,0.0
403,0.0,0.0,4018.0,58.0,0.0,30.0,1.0,1.0,1.0,224.18,0.0
404,0.0,0.0,2213.0,50.0,0.0,28.0,1.0,1.0,1.0,124.465,0.0
405,0.0,1.0,3595.0,74.0,21.0,23.0,3.0,1.0,1.0,230.76,0.0
406,0.0,0.0,2180.0,31.0,274.0,13.0,3.0,1.0,1.0,1184.44,0.0
407,0.0,2.0,8935.0,113.0,133.0,38.0,3.0,1.0,1.0,893.92,0.0
408,0.0,0.0,13593.0,161.0,0.0,39.0,3.0,1.0,1.0,550.16,0.0
409,0.0,1.0,4335.0,75.0,0.0,20.0,3.0,1.0,1.0,176.4,0.0
410,0.0,0.0,5738.0,87.0,0.0,7.0,3.0,1.0,1.0,233.0,0.0
411,0.0,0.0,2058.0,46.0,0.0,12.0,3.0,1.0,2.0,84.16,0.0
412,0.0,3.0,14960.0,217.0,43.0,27.0,3.0,1.0,1.0,779.08,0.0
413,0.0,1.0,2915.0,19.0,472.0,3.0,3.0,1.0,1.0,2005.36,0.0
414,0.0,0.0,15305.0,174.0,139.0,25.0,2.0,1.0,1.0,1322.055,0.0
415,0.0,1.0,6320.0,78.0,175.0,21.0,3.0,1.0,1.0,955.92,0.0
416,0.0,0.0,695.0,6.0,0.0,6.0,2.0,1.0,2.0,31.545,0.0
417,0.0,0.0,530.0,6.0,2.0,3.0,3.0,1.0,2.0,29.44,0.0
418,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0
419,0.0,0.0,7328.0,119.0,373.0,38.0,2.0,1.0,1.0,2013.615,0.0
420,0.0,1.0,11285.0,146.0,0.0,42.0,4.0,1.0,1.0,285.775,0.0
421,0.0,1.0,6538.0,67.0,97.0,32.0,2.0,1.0,1.0,733.725,0.0
422,1.0,0.0,775.0,39.0,5.0,12.0,2.0,1.0,2.0,59.13,1.0
423,0.0,8.0,10255.0,85.0,0.0,37.0,5.0,1.0,1.0,155.1,0.0
424,1.0,1.0,5638.0,90.0,15.0,19.0,2.0,1.0,1.0,325.26,1.0
425,0.0,0.0,2660.0,14.0,0.0,9.0,3.0,1.0,1.0,106.96,0.0
426,0.0,0.0,2810.0,33.0,0.0,11.0,3.0,1.0,2.0,113.72,1.0
427,1.0,0.0,2088.0,36.0,23.0,26.0,3.0,1.0,2.0,176.96,1.0
428,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0
429,0.0,0.0,1488.0,17.0,0.0,1.0,3.0,1.0,1.0,60.2,0.0
430,0.0,1.0,6605.0,89.0,3.0,17.0,5.0,1.0,1.0,104.91,0.0
431,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0
432,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0
433,0.0,3.0,15895.0,230.0,0.0,75.0,2.0,1.0,1.0,725.625,0.0
434,0.0,3.0,6785.0,108.0,260.0,28.0,2.0,2.0,1.0,1480.185,0.0
435,0.0,0.0,3538.0,74.0,0.0,23.0,2.0,1.0,1.0,162.54,0.0
436,0.0,0.0,1485.0,36.0,27.0,15.0,3.0,1.0,2.0,168.84,0.0
437,0.0,0.0,2600.0,45.0,164.0,18.0,2.0,1.0,1.0,857.025,0.0
438,0.0,1.0,1135.0,28.0,182.0,6.0,2.0,2.0,1.0,871.335,0.0
439,0.0,0.0,1388.0,31.0,19.0,63.0,4.0,1.0,1.0,82.975,0.0
440,0.0,0.0,520.0,17.0,0.0,2.0,2.0,1.0,2.0,24.165,0.0
441,0.0,0.0,0.0,0.0,10.0,0.0,4.0,1.0,2.0,25.0,0.0
442,0.0,0.0,1045.0,24.0,8.0,8.0,2.0,1.0,1.0,84.105,0.0
443,0.0,0.0,3045.0,53.0,0.0,18.0,3.0,1.0,1.0,123.92,0.0
444,0.0,0.0,1515.0,18.0,17.0,9.0,2.0,1.0,1.0,145.485,0.0
445,0.0,1.0,6213.0,133.0,74.0,37.0,2.0,2.0,1.0,618.57,0.0
446,0.0,0.0,8753.0,163.0,62.0,35.0,4.0,1.0,1.0,377.9,0.0
447,0.0,3.0,2673.0,37.0,20.0,14.0,3.0,1.0,1.0,188.4,0.0
448,0.0,1.0,4210.0,32.0,204.0,5.0,3.0,1.0,1.0,985.68,0.0
449,0.0,1.0,1308.0,11.0,0.0,2.0,3.0,1.0,1.0,52.76,1.0
450,0.0,2.0,4970.0,81.0,26.0,32.0,3.0,1.0,1.0,306.04,0.0
451,0.0,0.0,918.0,15.0,28.0,19.0,3.0,1.0,2.0,149.32,0.0
452,0.0,2.0,3053.0,70.0,380.0,39.0,3.0,1.0,1.0,1644.92,0.0
453,0.0,2.0,4798.0,76.0,22.0,50.0,1.0,1.0,1.0,389.07,0.0
454,0.0,2.0,2993.0,68.0,23.0,48.0,2.0,1.0,1.0,241.245,0.0
455,0.0,3.0,4375.0,92.0,53.0,43.0,3.0,1.0,1.0,390.68,0.0
456,0.0,2.0,2960.0,49.0,306.0,33.0,3.0,1.0,1.0,1344.36,0.0
457,0.0,4.0,9715.0,131.0,165.0,58.0,3.0,2.0,1.0,1053.84,0.0
458,0.0,2.0,14373.0,179.0,21.0,59.0,3.0,1.0,1.0,666.08,0.0
459,0.0,3.0,5115.0,93.0,23.0,40.0,3.0,1.0,1.0,300.32,0.0
460,0.0,2.0,6518.0,105.0,28.0,27.0,3.0,1.0,1.0,376.92,0.0
461,0.0,0.0,2838.0,64.0,29.0,32.0,3.0,1.0,2.0,232.08,0.0
462,0.0,5.0,15740.0,235.0,75.0,47.0,3.0,1.0,1.0,939.0,0.0
463,0.0,3.0,3695.0,37.0,504.0,23.0,3.0,1.0,1.0,2165.28,0.0
464,0.0,2.0,16085.0,192.0,171.0,45.0,2.0,1.0,1.0,1501.965,0.0
465,0.0,3.0,7100.0,96.0,207.0,41.0,3.0,1.0,1.0,1115.84,0.0
466,0.0,0.0,1475.0,24.0,21.0,26.0,2.0,1.0,2.0,161.955,0.0
467,0.0,0.0,1310.0,24.0,34.0,23.0,3.0,1.0,2.0,189.36,0.0
468,0.0,0.0,600.0,10.0,21.0,15.0,2.0,1.0,2.0,121.95,1.0
469,0.0,2.0,8108.0,137.0,405.0,58.0,3.0,1.0,1.0,1949.8,0.0
470,0.0,3.0,12065.0,164.0,32.0,62.0,4.0,1.0,1.0,385.725,0.0
471,0.0,3.0,7318.0,85.0,129.0,52.0,2.0,1.0,1.0,913.635,0.0
472,1.0,0.0,1555.0,57.0,37.0,32.0,3.0,1.0,2.0,212.48,1.0
473,0.0,10.0,11035.0,103.0,22.0,57.0,5.0,2.0,1.0,200.07,0.0
474,0.0,3.0,6418.0,108.0,47.0,39.0,2.0,1.0,1.0,505.17,0.0
475,0.0,2.0,3440.0,32.0,21.0,29.0,3.0,1.0,1.0,222.88,0.0
476,1.0,0.0,3590.0,51.0,30.0,31.0,3.0,1.0,2.0,265.64,1.0
477,1.0,0.0,2868.0,54.0,55.0,46.0,3.0,1.0,2.0,336.88,1.0
478,0.0,0.0,733.0,12.0,21.0,17.0,3.0,1.0,2.0,113.8,1.0
479,0.0,2.0,2268.0,35.0,21.0,21.0,4.0,1.0,1.0,110.075,0.0
480,0.0,3.0,7385.0,107.0,35.0,37.0,5.0,1.0,1.0,164.88,0.0
481,0.0,0.0,1228.0,17.0,30.0,19.0,4.0,1.0,2.0,106.125,1.0
482,0.0,3.0,938.0,14.0,25.0,17.0,5.0,1.0,1.0,51.78,0.0
483,0.0,5.0,16675.0,248.0,21.0,95.0,2.0,1.0,1.0,856.035,0.0
484,0.0,5.0,7565.0,126.0,292.0,48.0,2.0,2.0,1.0,1660.095,0.0
485,0.0,2.0,4318.0,92.0,23.0,43.0,3.0,1.0,1.0,268.4,0.0
486,1.0,0.0,2265.0,54.0,59.0,35.0,3.0,1.0,2.0,328.76,1.0
487,0.0,2.0,3380.0,63.0,196.0,38.0,2.0,1.0,1.0,1036.935,0.0
488,0.0,3.0,1915.0,46.0,214.0,26.0,2.0,2.0,1.0,1051.245,0.0
489,0.0,2.0,2168.0,49.0,51.0,83.0,4.0,1.0,1.0,182.925,0.0
490,0.0,0.0,1300.0,35.0,31.0,22.0,3.0,1.0,2.0,177.4,0.0
491,0.0,0.0,1425.0,20.0,42.0,18.0,4.0,1.0,2.0,141.125,0.0
492,0.0,2.0,1825.0,42.0,40.0,28.0,2.0,1.0,1.0,264.015,0.0
493,0.0,2.0,3825.0,71.0,29.0,38.0,3.0,1.0,1.0,271.84,0.0
494,0.0,2.0,2295.0,36.0,49.0,29.0,2.0,1.0,1.0,325.395,0.0
495,0.0,3.0,6993.0,151.0,106.0,57.0,2.0,2.0,1.0,798.48,0.0
496,0.0,2.0,9533.0,181.0,94.0,55.0,5.0,1.0,1.0,286.71,0.0
497,0.0,5.0,3453.0,55.0,52.0,34.0,3.0,1.0,1.0,348.32,0.0
498,0.0,3.0,4990.0,50.0,236.0,25.0,3.0,1.0,1.0,1145.6,0.0
499,1.0,3.0,2088.0,29.0,21.0,22.0,3.0,1.0,1.0,168.68,1.0
500,0.0,0.0,3770.0,61.0,0.0,2.0,2.0,1.0,1.0,172.395,0.0
501,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
502,0.0,0.0,1853.0,50.0,338.0,9.0,2.0,1.0,1.0,1606.635,0.0
503,0.0,0.0,3598.0,56.0,0.0,20.0,1.0,1.0,1.0,200.97,0.0
504,0.0,0.0,1793.0,48.0,0.0,18.0,1.0,1.0,1.0,101.255,0.0
505,0.0,0.0,3175.0,72.0,11.0,13.0,3.0,1.0,1.0,173.88,0.0
506,0.0,0.0,1760.0,29.0,264.0,3.0,3.0,1.0,1.0,1127.56,0.0
507,0.0,0.0,8515.0,111.0,123.0,28.0,3.0,1.0,1.0,837.04,0.0
508,0.0,0.0,13173.0,159.0,0.0,29.0,3.0,1.0,1.0,533.28,0.0
509,0.0,0.0,3915.0,73.0,0.0,10.0,3.0,1.0,1.0,159.52,0.0
510,0.0,0.0,5318.0,85.0,0.0,15.0,2.0,1.0,1.0,243.135,0.0
511,0.0,0.0,1638.0,44.0,0.0,2.0,3.0,1.0,2.0,67.28,0.0
512,0.0,1.0,14540.0,215.0,33.0,17.0,3.0,1.0,1.0,722.2,0.0
513,0.0,0.0,2495.0,17.0,462.0,7.0,3.0,1.0,1.0,1948.48,0.0
514,0.0,0.0,14885.0,172.0,129.0,15.0,2.0,1.0,1.0,1258.065,0.0
515,0.0,0.0,5900.0,76.0,165.0,11.0,3.0,1.0,1.0,899.04,0.0
516,0.0,0.0,275.0,4.0,0.0,1.0,2.0,1.0,2.0,12.555,0.0
517,0.0,0.0,110.0,4.0,0.0,1.0,2.0,1.0,2.0,5.13,0.0
518,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0
519,0.0,0.0,6908.0,117.0,363.0,28.0,2.0,1.0,1.0,1949.625,0.0
520,0.0,0.0,10865.0,144.0,0.0,32.0,3.0,1.0,1.0,440.36,0.0
521,0.0,0.0,6118.0,65.0,87.0,22.0,2.0,1.0,1.0,669.735,0.0
522,0.0,0.0,355.0,37.0,0.0,2.0,2.0,1.0,2.0,17.64,1.0
523,0.0,6.0,9835.0,83.0,0.0,27.0,4.0,1.0,1.0,247.95,0.0
524,1.0,0.0,5218.0,88.0,5.0,9.0,2.0,1.0,1.0,261.27,1.0
525,0.0,0.0,2240.0,12.0,0.0,4.0,3.0,1.0,1.0,90.08,0.0
526,0.0,0.0,2390.0,31.0,0.0,1.0,3.0,1.0,2.0,96.84,1.0
527,0.0,0.0,1668.0,34.0,13.0,16.0,3.0,1.0,2.0,120.08,1.0
528,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0
529,0.0,0.0,1068.0,15.0,0.0,3.0,3.0,1.0,1.0,43.32,0.0
530,0.0,0.0,6185.0,87.0,0.0,7.0,4.0,1.0,1.0,156.8,0.0
531,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0
532,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0
533,0.0,1.0,15475.0,228.0,0.0,65.0,2.0,1.0,1.0,706.635,0.0
534,0.0,1.0,6365.0,106.0,250.0,18.0,2.0,2.0,1.0,1416.195,0.0
535,0.0,0.0,3118.0,72.0,0.0,13.0,2.0,1.0,1.0,143.55,0.0
536,0.0,0.0,1065.0,34.0,17.0,5.0,3.0,1.0,2.0,111.96,0.0
537,0.0,0.0,2180.0,43.0,154.0,8.0,2.0,1.0,1.0,793.035,0.0
538,0.0,0.0,715.0,26.0,172.0,1.0,2.0,2.0,1.0,807.345,0.0
539,0.0,0.0,968.0,29.0,9.0,53.0,4.0,1.0,1.0,47.425,0.0
540,0.0,0.0,100.0,15.0,0.0,3.0,2.0,1.0,2.0,5.175,0.0
541,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0
542,0.0,0.0,625.0,22.0,0.0,2.0,2.0,1.0,1.0,29.115,0.0
543,0.0,0.0,2625.0,51.0,0.0,8.0,3.0,1.0,1.0,107.04,0.0
544,0.0,0.0,1095.0,16.0,7.0,6.0,2.0,1.0,1.0,81.495,0.0
545,0.0,0.0,5793.0,131.0,64.0,27.0,1.0,2.0,1.0,677.82,0.0
546,0.0,0.0,8333.0,161.0,52.0,25.0,4.0,1.0,1.0,342.35,0.0
547,0.0,1.0,2253.0,35.0,10.0,4.0,3.0,1.0,1.0,131.52,0.0
548,0.0,0.0,3790.0,30.0,194.0,23.0,3.0,1.0,1.0,928.8,0.0
549,1.0,0.0,888.0,9.0,0.0,3.0,3.0,1.0,1.0,35.88,1.0
550,0.0,1.0,4485.0,77.0,37.0,21.0,3.0,1.0,1.0,330.48,0.0
551,0.0,0.0,433.0,11.0,39.0,8.0,3.0,1.0,2.0,173.76,0.0
552,0.0,1.0,2568.0,66.0,391.0,28.0,3.0,1.0,1.0,1669.36,0.0
553,0.0,1.0,4313.0,72.0,33.0,39.0,1.0,1.0,1.0,422.675,0.0
554,0.0,1.0,2508.0,64.0,34.0,37.0,2.0,1.0,1.0,268.74,0.0
555,0.0,2.0,3890.0,88.0,64.0,32.0,3.0,1.0,1.0,415.12,0.0
556,0.0,1.0,2475.0,45.0,317.0,22.0,4.0,1.0,1.0,855.5,0.0
557,0.0,3.0,9230.0,127.0,176.0,47.0,3.0,1.0,1.0,1078.28,0.0
558,0.0,1.0,13888.0,175.0,32.0,48.0,3.0,1.0,1.0,690.52,0.0
559,0.0,2.0,4630.0,89.0,34.0,29.0,3.0,1.0,1.0,324.76,0.0
560,0.0,1.0,6033.0,101.0,39.0,16.0,3.0,1.0,1.0,401.36,0.0
561,1.0,0.0,2353.0,60.0,40.0,21.0,3.0,1.0,2.0,256.52,0.0
562,0.0,4.0,15255.0,231.0,86.0,36.0,3.0,1.0,1.0,963.44,0.0
563,0.0,2.0,3210.0,33.0,515.0,12.0,4.0,1.0,1.0,1368.575,0.0
564,0.0,1.0,15600.0,188.0,182.0,34.0,2.0,1.0,1.0,1529.46,0.0
565,0.0,2.0,6615.0,92.0,218.0,30.0,3.0,1.0,1.0,1140.28,0.0
566,0.0,0.0,990.0,20.0,32.0,15.0,2.0,1.0,2.0,189.45,0.0
567,0.0,0.0,825.0,20.0,45.0,12.0,3.0,1.0,2.0,213.8,0.0
568,0.0,0.0,115.0,6.0,32.0,4.0,2.0,1.0,2.0,149.445,1.0
569,0.0,1.0,7623.0,133.0,416.0,47.0,3.0,1.0,1.0,1974.24,0.0
570,0.0,2.0,11580.0,160.0,43.0,51.0,4.0,1.0,1.0,401.0,0.0
571,0.0,2.0,6833.0,81.0,140.0,41.0,2.0,1.0,1.0,941.13,0.0
572,1.0,0.0,1070.0,53.0,48.0,21.0,3.0,1.0,2.0,236.92,1.0
573,0.0,9.0,10550.0,99.0,33.0,46.0,5.0,1.0,1.0,209.235,0.0
574,0.0,2.0,5933.0,104.0,58.0,28.0,3.0,1.0,1.0,473.48,0.0
575,0.0,1.0,2955.0,28.0,32.0,18.0,3.0,1.0,1.0,247.32,0.0
576,1.0,0.0,3105.0,47.0,41.0,20.0,3.0,1.0,2.0,290.08,1.0
577,0.0,0.0,2383.0,50.0,66.0,35.0,4.0,1.0,2.0,225.825,1.0
578,0.0,0.0,248.0,8.0,32.0,6.0,3.0,1.0,2.0,138.24,1.0
579,0.0,1.0,1783.0,31.0,32.0,10.0,4.0,1.0,1.0,125.35,0.0
580,0.0,2.0,6900.0,103.0,46.0,26.0,5.0,1.0,1.0,174.045,0.0
581,0.0,0.0,743.0,13.0,41.0,8.0,4.0,1.0,2.0,121.4,1.0
582,0.0,2.0,453.0,10.0,36.0,6.0,5.0,1.0,1.0,60.945,0.0
583,0.0,4.0,16190.0,244.0,32.0,84.0,2.0,2.0,1.0,883.53,0.0
584,0.0,4.0,7080.0,122.0,303.0,37.0,3.0,2.0,1.0,1500.08,0.0
585,0.0,1.0,3833.0,88.0,34.0,32.0,3.0,1.0,1.0,292.84,0.0
586,0.0,0.0,1780.0,50.0,70.0,24.0,4.0,1.0,2.0,220.75,0.0
587,0.0,1.0,2895.0,59.0,207.0,27.0,2.0,1.0,1.0,1064.43,0.0
588,0.0,2.0,1430.0,42.0,225.0,15.0,3.0,2.0,1.0,958.88,0.0
589,0.0,1.0,1683.0,45.0,62.0,72.0,5.0,1.0,1.0,118.92,0.0
590,0.0,0.0,815.0,31.0,42.0,11.0,3.0,1.0,2.0,201.84,0.0
